STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Violent Crimes,Property Crimes,Total Crimes
Kerala,IDUKKI,2006,0,5,0,0,0,0,2,1,0,7,7,0,15
Kerala,KANNUR,2006,0,1,0,0,0,0,10,4,0,5,11,0,20
Kerala,KASARGOD,2006,0,4,0,0,0,0,5,0,0,10,9,0,19
Kerala,KOLLAM,2006,0,14,0,0,0,0,9,2,0,7,23,0,32
Kerala,KOTTAYAM,2006,0,7,0,0,0,0,2,12,0,0,9,0,21
Kerala,KOZHIKODE COMMR.,2006,0,1,0,1,0,0,2,4,0,2,3,1,10
Kerala,KOZHIKODE RURAL,2006,0,2,0,0,0,0,4,1,0,24,6,0,31
Kerala,MALAPPURAM,2006,0,6,0,0,0,0,3,2,0,8,9,0,19
Kerala,PALAKKAD,2006,2,9,0,0,0,0,12,6,0,13,23,0,42
Kerala,PATHANAMTHITTA,2006,0,0,0,0,0,0,5,5,0,8,5,0,18
Kerala,RAILWAYS,2006,0,0,0,0,0,0,0,1,0,0,0,0,1
Kerala,THRISSUR,2006,0,3,0,0,0,0,0,11,0,11,3,0,25
Kerala,TRIVANDRUM COMMR.,2006,0,0,1,0,0,0,5,3,0,2,6,0,11
Kerala,TRIVANDRUM RURAL,2006,0,1,1,0,0,0,13,4,0,7,15,0,26
Kerala,WAYANADU,2006,0,1,0,0,0,1,4,0,0,3,5,1,9
Madhya pradesh,ANUPPUR,2006,0,3,1,0,0,0,2,0,0,4,6,0,10
Madhya pradesh,ASHOK NAGAR,2006,2,10,0,0,0,0,40,0,0,70,52,0,122
Madhya pradesh,BALAGHAT,2006,1,2,0,0,0,0,8,0,0,13,11,0,24
Madhya pradesh,BARWANI,2006,0,1,0,0,0,0,16,0,0,7,17,0,24
Madhya pradesh,BETUL,2006,1,6,1,0,2,0,1,0,0,44,9,2,55
Madhya pradesh,BHIND,2006,0,6,0,0,0,3,22,0,0,94,28,3,125
Madhya pradesh,BHOPAL,2006,2,11,2,0,0,0,6,59,0,38,21,0,118
Madhya pradesh,BHOPAL RLY.,2006,0,1,0,0,0,0,0,2,0,1,1,0,4
Madhya pradesh,BURHANPUR,2006,0,0,0,0,0,0,1,0,0,5,1,0,6
Madhya pradesh,CHHATARPUR,2006,6,8,2,0,0,3,101,0,0,48,117,3,168
Madhya pradesh,CHHINDWARA,2006,0,7,0,0,0,0,2,0,0,22,9,0,31
Madhya pradesh,DAMOH,2006,4,6,0,0,0,0,29,62,0,23,39,0,124
Madhya pradesh,DATIYA,2006,1,7,0,0,0,0,2,0,0,63,10,0,73
Madhya pradesh,DEWAS,2006,0,10,3,0,0,0,14,0,0,106,27,0,133
Madhya pradesh,DHAR,2006,0,2,0,0,0,0,6,0,0,11,8,0,19
Madhya pradesh,DINDORI,2006,1,0,0,0,0,0,0,5,0,4,1,0,10
Madhya pradesh,GUNA,2006,2,8,2,0,0,1,36,0,0,72,48,1,121
Madhya pradesh,GWALIOR,2006,8,13,1,0,0,2,13,0,0,135,35,2,172
Madhya pradesh,HARDA,2006,0,0,1,0,0,0,9,0,0,5,10,0,15
Madhya pradesh,HOSHANGABAD,2006,4,11,0,0,9,0,43,0,0,11,58,9,78
Madhya pradesh,INDORE,2006,0,1,0,0,0,0,1,0,0,39,2,0,41
Madhya pradesh,INDORE RLY.,2006,0,1,0,0,0,0,0,0,0,1,1,0,2
Madhya pradesh,JABALPUR,2006,1,11,2,0,0,1,9,56,0,26,23,1,106
Madhya pradesh,JABALPUR RLY.,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya pradesh,JHABUA,2006,0,0,0,0,0,0,0,0,0,3,0,0,3
Madhya pradesh,KATNI,2006,1,1,1,0,0,0,3,14,0,8,6,0,28
Madhya pradesh,KHANDWA,2006,1,2,1,0,0,0,0,0,0,48,4,0,52
Madhya pradesh,KHARGON,2006,0,5,2,0,0,0,3,0,0,8,10,0,18
Madhya pradesh,MANDLA,2006,0,0,0,0,0,0,4,0,0,3,4,0,7
Madhya pradesh,MANDSAUR,2006,1,11,0,0,0,1,12,0,0,106,24,1,131
Madhya pradesh,MORENA,2006,4,5,0,0,0,0,18,0,0,154,27,0,181
Madhya pradesh,NARSINGHPUR,2006,2,11,0,0,0,3,11,0,1,18,24,3,46
Madhya pradesh,NEEMUCH,2006,1,1,0,0,0,0,0,0,0,15,2,0,17
Madhya pradesh,PANNA,2006,3,7,1,0,1,1,3,44,0,28,14,2,88
Madhya pradesh,RAISEN,2006,2,15,0,0,0,2,36,0,0,36,53,2,91
Madhya pradesh,RAJGARH,2006,1,14,0,0,0,1,73,0,0,55,88,1,144
Madhya pradesh,RATLAM,2006,0,3,0,0,0,1,23,0,0,106,26,1,133
Madhya pradesh,REWA,2006,1,4,0,0,0,1,12,19,0,26,17,1,63
Madhya pradesh,SAGAR,2006,4,20,4,0,0,4,29,0,0,104,57,4,165
Madhya pradesh,SATNA,2006,2,13,0,0,1,2,50,0,0,108,65,3,176
Madhya pradesh,SEONI,2006,1,6,0,0,0,0,0,42,0,35,7,0,84
Madhya pradesh,SHAHDOL,2006,0,3,0,0,0,0,7,0,0,5,10,0,15
Madhya pradesh,SHAJAPUR,2006,1,17,1,0,0,0,20,0,0,111,39,0,150
Madhya pradesh,SHEOPUR,2006,1,7,0,0,0,0,5,0,0,64,13,0,77
Madhya pradesh,SHIVPURI,2006,4,12,0,0,0,6,12,0,0,113,28,6,147
Madhya pradesh,SIDHI,2006,2,6,2,0,0,0,1,33,0,22,11,0,66
Madhya pradesh,SIHORE,2006,1,8,2,0,0,0,17,0,0,110,28,0,138
Madhya pradesh,TIKAMGARH,2006,0,7,2,0,1,0,11,1,0,26,20,1,48
Madhya pradesh,UJJAIN,2006,2,15,5,0,0,0,41,0,0,358,63,0,421
Madhya pradesh,UMARIYA,2006,3,4,0,0,0,1,3,0,0,15,10,1,26
Madhya pradesh,VIDISHA,2006,5,13,1,0,0,1,60,1,0,37,79,1,118
Maharashtra,AHMEDNAGAR,2006,1,3,1,0,1,1,3,11,0,23,8,2,44
Maharashtra,AKOLA,2006,1,3,0,0,1,0,0,3,0,4,4,1,12
Maharashtra,AMRAVATI COMMR.,2006,0,3,0,0,0,0,0,9,1,7,3,0,20
Maharashtra,AMRAVATI RURAL,2006,2,6,0,0,0,0,0,3,4,10,8,0,25
Maharashtra,AURANGABAD COMMR.,2006,1,3,0,0,0,0,1,3,3,5,5,0,16
Maharashtra,AURANGABAD RURAL,2006,1,0,0,0,0,0,1,7,0,7,2,0,16
Maharashtra,BEED,2006,3,1,0,0,0,2,2,7,1,28,6,2,44
Maharashtra,BHANDARA,2006,2,6,0,0,0,0,3,9,0,28,11,0,48
Maharashtra,BULDHANA,2006,3,1,0,0,0,0,1,13,0,21,5,0,39
Maharashtra,CHANDRAPUR,2006,0,3,0,1,0,0,0,3,0,6,3,1,13
Maharashtra,DHULE,2006,0,2,0,1,0,0,2,12,0,5,4,1,22
Maharashtra,GADCHIROLI,2006,0,0,0,0,0,0,0,3,1,4,0,0,8
Maharashtra,GONDIA,2006,0,1,0,0,0,0,2,5,4,9,3,0,21
Maharashtra,HINGOLI,2006,0,4,0,0,2,0,2,2,0,6,6,2,16
Maharashtra,JALGAON,2006,0,1,0,2,0,0,1,13,0,20,2,2,37
Maharashtra,JALNA,2006,0,3,0,0,0,0,1,7,0,19,4,0,30
Maharashtra,KOLHAPUR,2006,0,3,0,1,0,0,3,14,4,12,6,1,37
Maharashtra,LATUR,2006,0,3,0,0,0,0,2,6,0,12,5,0,23
Maharashtra,MUMBAI COMMR.,2006,0,0,0,0,0,0,0,22,1,4,0,0,27
Maharashtra,MUMBAI RLY.,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,NAGPUR COMMR.,2006,0,2,0,0,0,0,1,8,1,3,3,0,15
Maharashtra,NAGPUR RLY.,2006,0,0,0,0,0,0,0,3,0,1,0,0,4
Maharashtra,NAGPUR RURAL,2006,1,3,1,0,0,0,0,4,0,12,5,0,21
Maharashtra,NANDED,2006,0,2,0,2,0,1,1,6,4,11,3,3,27
Maharashtra,NANDURBAR,2006,0,1,0,0,0,0,0,3,0,2,1,0,6
Maharashtra,NASIK COMMR.,2006,1,0,0,1,1,0,1,7,0,0,2,2,11
Maharashtra,NASIK RURAL,2006,1,3,0,0,0,1,3,11,2,23,7,1,44
Maharashtra,NAVI MUMBAI,2006,0,0,0,2,0,0,0,5,0,4,0,2,11
Maharashtra,OSMANABAD,2006,0,6,0,0,0,0,1,9,0,21,7,0,37
Maharashtra,PARBHANI,2006,2,2,0,0,0,1,4,12,0,24,8,1,45
Maharashtra,PUNE COMMR.,2006,0,1,0,0,0,0,4,16,1,6,5,0,28
Maharashtra,PUNE RLY.,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,PUNE RURAL,2006,1,3,0,0,0,1,0,8,1,11,4,1,25
Maharashtra,RAIGAD,2006,0,0,0,0,0,0,1,6,0,7,1,0,14
Maharashtra,RATNAGIRI,2006,0,0,0,0,0,0,1,3,0,5,1,0,9
Maharashtra,SANGLI,2006,0,1,1,1,0,0,4,9,0,7,6,1,23
Maharashtra,SATARA,2006,0,0,0,0,2,1,0,22,3,10,0,3,38
Maharashtra,SINDHUDURG,2006,0,0,0,0,0,0,0,3,1,0,0,0,4
Maharashtra,SOLAPUR COMMR.,2006,0,0,0,0,0,0,0,6,1,0,0,0,7
Maharashtra,SOLAPUR RURAL,2006,0,5,0,0,0,0,3,17,0,23,8,0,48
Maharashtra,THANE COMMR.,2006,1,2,0,0,0,0,4,17,0,19,7,0,43
Maharashtra,THANE RURAL,2006,0,2,0,0,0,0,2,7,0,14,4,0,25
Maharashtra,WARDHA,2006,0,3,0,0,0,0,0,2,0,5,3,0,10
Maharashtra,WASHIM,2006,0,3,0,0,0,1,1,3,2,9,4,1,19
Maharashtra,YAVATMAL,2006,0,2,2,0,0,0,2,11,1,23,6,0,41
Manipur,BISHNUPUR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CHANDEL,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CHURACHANDPUR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL EAST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL WEST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,SENAPATI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,TAMENGLONG,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,THOUBAL,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,UKHRUL,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS EAST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS SOUTH,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS WEST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,JAINTIA HILLS,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS EAST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS WEST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,RI-BHOI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,AIZAWL,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,CHAMPHAI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,KOLASIB,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,LAWNGTLAI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,LUNGLEI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,MAMIT,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,SAIHA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,SERCHHIP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,DIMAPUR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,KIPHIRE,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,KOHIMA,2006,3,1,1,0,0,0,0,0,0,0,5,0,5
Nagaland,MOKOKCHUNG,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,MON,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,PEREN,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,PHEK,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,TUENSANG,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,WOKHA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,ZUNHEBOTO,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,ANGUL,2006,1,4,0,1,0,1,0,17,0,17,5,2,41
Odisha,BALASORE,2006,1,5,0,0,1,2,19,0,0,16,25,3,44
Odisha,BARAGARH,2006,0,1,0,0,0,0,0,0,0,0,1,0,1
Odisha,BERHAMPUR,2006,0,1,1,0,0,0,3,19,0,14,5,0,38
Odisha,BHADRAK,2006,2,1,0,0,0,0,0,53,0,2,3,0,58
Odisha,BOLANGIR,2006,1,1,0,0,1,0,28,0,0,3,30,1,34
Odisha,BOUDH,2006,0,2,0,0,0,0,15,19,0,8,17,0,44
Odisha,CUTTACK,2006,0,4,0,0,0,3,0,82,0,10,4,3,99
Odisha,DEOGARH,2006,0,1,0,0,0,0,0,0,0,7,1,0,8
Odisha,DHENKANAL,2006,1,4,0,0,0,3,24,76,0,0,29,3,108
Odisha,GAJAPATI,2006,0,0,0,0,0,0,0,0,0,3,0,0,3
Odisha,GANJAM,2006,2,2,1,0,0,0,21,4,0,7,26,0,37
Odisha,JAGATSINGHPUR,2006,1,1,0,0,0,1,0,0,0,31,2,1,34
Odisha,JAJPUR,2006,0,4,0,0,0,0,0,0,0,41,4,0,45
Odisha,JHARSUGUDA,2006,0,0,0,0,0,0,7,0,0,4,7,0,11
Odisha,KALAHANDI,2006,1,2,0,0,1,0,16,0,0,2,19,1,22
Odisha,KANDHAMAL,2006,0,1,1,0,1,0,9,22,0,12,11,1,46
Odisha,KENDRAPARA,2006,0,1,2,0,0,1,0,41,0,0,3,1,45
Odisha,KEONJHAR,2006,0,2,0,0,0,0,0,0,0,52,2,0,54
Odisha,KHURDA,2006,0,4,0,0,0,2,23,42,0,0,27,2,71
Odisha,KORAPUT,2006,0,4,0,0,0,0,0,15,0,0,4,0,19
Odisha,MALKANGIR,2006,0,1,0,0,0,0,0,8,0,0,1,0,9
Odisha,MAYURBHANJ,2006,0,2,0,0,0,0,0,20,0,1,2,0,23
Odisha,NAYAGARH,2006,0,0,0,0,0,1,0,24,0,2,0,1,27
Odisha,NOWRANGPUR,2006,0,1,0,0,0,0,0,6,0,0,1,0,7
Odisha,NUAPADA,2006,0,0,0,0,0,0,0,30,0,3,0,0,33
Odisha,PURI,2006,1,0,1,0,0,3,0,64,0,8,2,3,77
Odisha,RAYAGADA,2006,0,0,0,0,0,0,0,17,0,0,0,0,17
Odisha,ROURKELA,2006,0,0,0,0,0,0,0,4,0,2,0,0,6
Odisha,SAMBALPUR,2006,1,1,0,0,0,0,0,37,0,0,2,0,39
Odisha,SONEPUR,2006,0,0,0,0,1,0,22,21,0,0,22,1,44
Odisha,SRP(CUTTACK),2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,SRP(ROURKELA),2006,0,0,0,0,0,0,0,0,0,1,0,0,1
Odisha,SUNDARGARH,2006,0,2,1,0,0,0,5,0,0,0,8,0,8
Punjab,AMRITSAR,2006,0,0,1,0,0,0,0,6,0,0,1,0,7
Punjab,BARNALA,2006,0,0,0,0,0,0,0,2,0,3,0,0,5
Punjab,BATALA,2006,1,1,0,0,0,0,0,3,0,0,2,0,5
Punjab,BHATINDA,2006,0,0,0,0,0,0,2,4,0,6,2,0,12
Punjab,FARIDKOT,2006,0,0,0,0,0,0,0,6,0,8,0,0,14
Punjab,FATEHGARH SAHIB,2006,0,0,0,0,0,0,0,2,0,5,0,0,7
Punjab,FEROZPUR,2006,0,0,0,0,0,0,0,3,0,3,0,0,6
Punjab,G.R.P,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,GURDASPUR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,HOSHIARPUR,2006,0,1,0,0,0,0,0,5,0,0,1,0,6
Punjab,JAGRAON,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,JALANDHAR,2006,0,1,0,0,0,0,0,11,0,8,1,0,20
Punjab,KAPURTHALA,2006,0,0,0,0,0,0,0,4,0,0,0,0,4
Punjab,KHANNA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,LUDHIANA,2006,0,0,0,0,0,0,2,17,0,9,2,0,28
Punjab,MAJITHA,2006,1,2,0,0,0,0,0,8,0,0,3,0,11
Punjab,MANSA,2006,0,2,0,0,0,0,1,5,0,4,3,0,12
Punjab,MOGA,2006,0,0,0,0,0,0,0,5,0,0,0,0,5
Punjab,MUKTSAR,2006,1,4,0,0,0,0,0,2,0,3,5,0,10
Punjab,NAWAN SHAHR,2006,0,0,0,0,0,0,0,4,0,0,0,0,4
Punjab,PATIALA,2006,0,0,0,0,0,0,0,6,0,3,0,0,9
Punjab,ROPAR,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,SANGRUR,2006,0,0,0,0,0,0,0,4,0,5,0,0,9
Punjab,SAS NGR,2006,0,0,0,0,0,0,0,2,0,0,0,0,2
Punjab,TARN TARAN,2006,0,0,0,0,0,0,0,0,0,8,0,0,8
Rajasthan,AJMER,2006,0,4,2,0,0,1,4,10,0,98,10,1,119
Rajasthan,ALWAR,2006,3,9,0,0,0,2,2,6,0,198,14,2,220
Rajasthan,BANSWARA,2006,1,1,0,0,0,0,3,1,0,2,5,0,8
Rajasthan,BARAN,2006,2,7,0,0,0,0,4,3,0,64,13,0,80
Rajasthan,BARMER,2006,1,1,0,0,0,1,2,1,0,133,4,1,139
Rajasthan,BHARATPUR,2006,4,5,0,0,0,7,2,2,0,333,11,7,353
Rajasthan,BHILWARA,2006,1,4,0,0,0,0,0,3,0,84,5,0,92
Rajasthan,BIKANER,2006,4,4,0,0,0,1,5,2,0,149,13,1,165
Rajasthan,BUNDI,2006,0,2,0,0,0,0,10,5,0,33,12,0,50
Rajasthan,CHITTORGARH,2006,0,4,4,0,0,1,1,5,0,102,9,1,117
Rajasthan,CHURU,2006,1,3,1,0,0,0,102,1,0,21,107,0,129
Rajasthan,DAUSA,2006,2,3,1,0,0,0,0,1,0,58,6,0,65
Rajasthan,DHOLPUR,2006,1,7,0,0,0,0,0,0,0,133,8,0,141
Rajasthan,DUNGARPUR,2006,0,0,0,0,0,0,1,0,0,5,1,0,6
Rajasthan,G.R.P.,2006,1,0,0,0,0,0,0,1,0,0,1,0,2
Rajasthan,GANGANAGAR,2006,9,10,6,0,0,0,36,4,0,162,61,0,227
Rajasthan,HANUMANGARH,2006,5,11,2,0,0,0,11,9,0,142,29,0,180
Rajasthan,JAIPUR EAST,2006,0,1,0,0,0,0,0,2,0,33,1,0,36
Rajasthan,JAIPUR NORTH,2006,0,1,1,0,0,0,0,2,0,17,2,0,21
Rajasthan,JAIPUR RURAL,2006,3,8,0,0,0,7,2,9,0,163,13,7,192
Rajasthan,JAIPUR SOUTH,2006,0,3,0,0,0,0,1,1,0,30,4,0,35
Rajasthan,JAISALMER,2006,0,0,0,0,0,1,0,1,0,30,0,1,32
Rajasthan,JALORE,2006,2,1,0,0,0,0,2,3,0,79,5,0,87
Rajasthan,JHALAWAR,2006,3,2,3,0,1,1,7,2,0,70,15,2,89
Rajasthan,JHUNJHUNU,2006,3,3,0,0,0,1,0,4,0,97,6,1,108
Rajasthan,JODHPUR CITY,2006,1,2,0,0,0,0,11,2,0,26,14,0,42
Rajasthan,JODHPUR RURAL,2006,1,4,0,0,0,0,112,4,0,0,117,0,121
Rajasthan,KARAULI,2006,1,3,0,0,0,1,0,3,0,120,4,1,128
Rajasthan,KOTA CITY,2006,0,3,1,0,0,0,4,1,0,20,8,0,29
Rajasthan,KOTA RURAL,2006,0,4,0,0,0,0,1,5,0,28,5,0,38
Rajasthan,NAGAUR,2006,5,7,0,0,0,5,3,1,0,197,15,5,218
Rajasthan,PALI,2006,1,2,0,0,0,5,4,5,0,144,7,5,161
Rajasthan,RAJSAMAND,2006,0,1,0,0,0,0,10,2,0,15,11,0,28
Rajasthan,SAWAI MADHOPUR,2006,3,2,0,0,0,0,0,2,0,102,5,0,109
Rajasthan,SIKAR,2006,2,6,0,0,0,4,3,7,0,99,11,4,121
Rajasthan,SIROHI,2006,0,2,0,0,2,0,26,3,0,14,28,2,47
Rajasthan,TONK,2006,0,1,2,0,0,1,58,3,0,73,61,1,138
Rajasthan,UDAIPUR,2006,0,1,0,0,1,0,8,3,0,24,9,1,37
Sikkim,EAST,2006,0,0,0,0,0,0,0,1,0,1,0,0,2
Sikkim,NORTH,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,SOUTH,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,WEST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil nadu,CHENNAI,2006,0,0,0,0,0,0,0,15,0,0,0,0,15
Tamil nadu,CHENNAI RLY.,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil nadu,COIMBATORE RURAL,2006,5,1,0,0,0,0,6,6,0,50,12,0,68
Tamil nadu,COIMBATORE URBAN,2006,0,0,0,0,0,0,0,4,0,4,0,0,8
Tamil nadu,CUDDALORE,2006,0,0,0,0,0,0,0,17,0,0,0,0,17
Tamil nadu,DHARMAPURI,2006,0,1,0,0,0,0,11,2,0,2,12,0,16
Tamil nadu,DINDIGUL,2006,0,0,0,0,0,0,0,0,25,0,0,0,25
Tamil nadu,ERODE,2006,2,1,0,0,0,1,0,21,0,0,3,1,25
Tamil nadu,KANCHIPURAM,2006,0,0,0,0,0,0,0,0,14,0,0,0,14
Tamil nadu,KANYAKUMARI,2006,0,0,0,0,0,0,0,2,0,0,0,0,2
Tamil nadu,KARUR,2006,1,1,0,0,0,2,7,0,0,16,9,2,27
Tamil nadu,KRISHNAGIRI,2006,0,0,0,0,0,0,2,23,0,2,2,0,27
Tamil nadu,MADURAI RURAL,2006,0,0,0,0,0,0,0,54,0,0,0,0,54
Tamil nadu,MADURAI URBAN,2006,0,0,0,0,0,0,0,6,0,0,0,0,6
Tamil nadu,NAGAPATTINAM,2006,1,1,0,0,0,0,1,24,0,21,3,0,48
Tamil nadu,NAMAKKAL,2006,0,1,0,0,0,0,4,16,0,11,5,0,32
Tamil nadu,NILGIRIS,2006,0,0,0,0,0,0,0,1,0,1,0,0,2
Tamil nadu,PERAMBALUR,2006,0,1,1,0,0,0,6,23,0,0,8,0,31
Tamil nadu,PUDUKOTTAI,2006,0,1,0,0,0,1,21,21,0,0,22,1,44
Tamil nadu,RAMNATHAPURAM,2006,0,2,0,0,0,0,3,10,0,14,5,0,29
Tamil nadu,SALEM RURAL,2006,0,0,0,0,0,0,0,8,0,0,0,0,8
Tamil nadu,SALEM URBAN,2006,0,0,0,0,0,0,0,3,0,0,0,0,3
Tamil nadu,SIVAGANGAI,2006,0,1,2,0,0,0,13,37,0,21,16,0,74
Tamil nadu,THANJAVUR,2006,3,2,0,0,0,0,9,0,45,0,14,0,59
Tamil nadu,THENI,2006,1,0,0,0,0,0,10,12,0,2,11,0,25
Tamil nadu,THIRUNELVELI RURAL,2006,3,1,0,0,0,0,11,28,0,50,15,0,93
Tamil nadu,THIRUNELVELI URBAN,2006,2,0,0,0,0,0,0,12,0,0,2,0,14
Tamil nadu,THIRUVALLUR,2006,0,0,0,0,0,1,1,8,0,6,1,1,16
Tamil nadu,THIRUVANNAMALAI,2006,0,0,0,0,0,0,0,23,0,0,0,0,23
Tamil nadu,THIRUVARUR,2006,2,0,0,0,0,0,1,11,0,0,3,0,14
Tamil nadu,THOOTHUGUDI,2006,4,2,0,0,0,0,1,25,0,0,7,0,32
Tamil nadu,TRICHY RLY.,2006,0,0,0,0,0,0,1,0,0,0,1,0,1
Tamil nadu,TRICHY RURAL,2006,0,0,0,0,0,0,2,24,0,0,2,0,26
Tamil nadu,TRICHY URBAN,2006,0,0,0,0,0,0,0,6,0,0,0,0,6
Tamil nadu,VELLORE,2006,0,0,0,0,0,0,0,19,0,0,0,0,19
Tamil nadu,VILLUPURAM,2006,1,3,0,0,0,2,19,0,0,20,23,2,45
Tamil nadu,VIRUDHUNAGAR,2006,1,2,0,0,0,0,7,7,0,26,10,0,43
Tripura,DHALAI,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,NORTH,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,SOUTH,2006,0,0,0,0,0,0,1,0,0,13,1,0,14
Tripura,WEST,2006,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttar pradesh,AGRA,2006,5,5,10,0,0,1,3,46,0,37,23,1,107
Uttar pradesh,ALIGARH,2006,6,11,8,0,2,3,7,12,0,55,32,5,104
Uttar pradesh,ALLAHABAD,2006,12,6,1,0,0,0,19,0,0,56,38,0,94
Uttar pradesh,AMBEDKAR NAGAR,2006,0,1,1,0,1,0,4,31,0,6,6,1,44
Uttar pradesh,AURAIYA,2006,2,1,3,0,0,0,14,0,0,37,20,0,57
Uttar pradesh,AZAMGARH,2006,4,3,1,0,0,0,4,0,0,22,12,0,34
Uttar pradesh,BADAUN,2006,6,3,3,0,0,1,3,37,0,4,15,1,57
Uttar pradesh,BAGHPAT,2006,3,0,3,0,0,0,0,0,0,6,6,0,12
Uttar pradesh,BAHRAICH,2006,4,2,1,0,0,1,0,58,0,54,7,1,120
Uttar pradesh,BALLIA,2006,2,1,0,0,0,0,4,12,0,10,7,0,29
Uttar pradesh,BALRAMPUR,2006,0,0,0,0,0,0,3,15,0,1,3,0,19
Uttar pradesh,BANDA,2006,4,5,2,0,1,2,6,49,0,37,17,3,106
Uttar pradesh,BARABANKI,2006,5,7,0,0,0,2,2,2,0,132,14,2,150
Uttar pradesh,BAREILLY,2006,11,2,3,0,0,1,3,38,0,11,19,1,69
Uttar pradesh,BASTI,2006,2,5,0,0,0,0,0,55,0,1,7,0,63
Uttar pradesh,BIJNOR,2006,5,5,1,0,0,0,15,16,0,21,26,0,63
Uttar pradesh,BULANDSHAHAR,2006,5,6,2,0,0,0,6,0,0,28,19,0,47
Uttar pradesh,CHANDOLI,2006,2,1,1,0,0,0,2,33,0,0,6,0,39
Uttar pradesh,CHITRAKOOT DHAM,2006,3,2,0,0,0,0,1,29,0,3,6,0,38
Uttar pradesh,DEORIA,2006,0,1,1,0,0,0,0,24,0,30,2,0,56
Uttar pradesh,ETAH,2006,11,1,0,0,0,1,9,3,0,19,21,1,44
Uttar pradesh,ETAWAH,2006,7,2,4,0,0,0,3,4,0,8,16,0,28
Uttar pradesh,FAIZABAD,2006,2,2,0,0,0,0,1,59,0,0,5,0,64
Uttar pradesh,FATEHGARH,2006,4,1,0,0,0,0,3,14,0,16,8,0,38
Uttar pradesh,FATEHPUR,2006,9,2,2,0,0,1,11,64,0,39,24,1,128
Uttar pradesh,FIROZABAD,2006,10,1,3,0,1,0,7,1,0,14,21,1,37
Uttar pradesh,G.R.P.,2006,0,0,0,0,0,0,0,4,0,4,0,0,8
